丑陋,4
臭,45
臭不可闻,2
臭哄哄,0
臭烘烘,0
臭名远扬,0
臭名昭彰,0
臭名昭著,0
臭气冲天,0
臭气熏天,1
臭味,14
初出茅庐,0
出手阔气,0
触目惊心,4
穿不出去,0
穿不得,0
串秧儿,0
疮痍满目,0
蠢,1
蠢笨,0
蠢头蠢脑,0
刺鼻,72
刺耳,4
刺眼,0
次,1244
次等,7
从动,1
从心所欲,0
从严,44
从重,24
粗,61
粗暴,5
粗笨,0
粗鄙,0
粗糙,16
粗放,8
粗拉,0
粗里粗气,0
粗劣,0
粗陋,0
粗鲁,2
粗率,0
粗蛮,0
粗莽,0
粗浅,0
粗涩,0
粗手笨脚,0
粗疏,0
粗俗,0
粗线条,0
粗心,2
粗心大意,0
粗野,1
粗枝大叶,0
粗制滥造,2
粗重,0
粗拙,0
粗犷,0
促狭,0
脆弱,5
村气,0
村野,0
寸草不生,2
错,208
错乱,0
错误,77
错误百出,0
错杂,0
错综,0
错综复杂,0
大,1650
大错而特错,0
大错特错,1
大大咧咧,0
大而笨拙,0
大而化之,1
大而无当,0
大海捞针,0
大面额,0
大谬不然,0
大手大脚,1
大肆,19
大摇大摆,0
大意,5
大咧咧,0
呆板,0
呆笨,0
呆痴,0
呆呆,0
呆钝,0
呆气,0
呆傻,0
呆头呆脑,0
歹,4
歹毒,2
带有敌意,0
殆,7
怠惰,0
单,923
单薄,1
单调,3
单调枯燥,0
单弱,0
胆怯,0
胆小,0
胆小怕事,0
胆小如鼠,0
淡,46
淡薄,12
淡淡,1
淡而无味,0
淡漠,2
淡然,0
诞,17
荡,14
刀光剑影,0
蹈常袭故,0
倒胃口,1
道德败坏,1
道貌岸然,0
德行,1
德性,0
得寸进尺,0
得陇望蜀,0
得鱼忘筌,0
灯红酒绿,1
灯火阑珊,0
等而下之,0
等外,4
等因奉此,0
低,442
低卑,0
低标准,3
低层,0
低档,9
低等,6
低端,11
低级,6
低贱,0
低劣,3
低迷,10
低能,0
低人一等,0
低三下四,0
低声下气,0
低俗,1
低下,11
低效,2
低效能,0
低值,3
低智,0
低质,3
滴里嘟噜,0
敌对,0
地位低下,0
地下,47
地狱般,0
颠倒,1
颠连,0
颠三倒四,0
凋敝,0
刁,10
刁恶,0
刁悍,0
刁滑,0
刁赖,0
刁蛮,0
刁钻,0
刁钻古怪,0
吊儿郎当,0
调皮,0
鼎沸,0
丢魂,0
丢脸,1
丢三落四,0
东倒西歪,1
冬烘,0
动荡,4
动荡不安,0
动魄惊心,0
动作迟顿,0
毒,274
毒辣,0
独裁,0
独断,3
度量小,0
短浅,0
短视,2
钝,7
多变,5
多病,1
多事,6
多义,0
多余,6
惰,0
惰性,0
讹,1
恶毒,0
恶贯满盈,0
恶狠狠,0
恶劣,56
恶煞煞,0
恶心,33
恶浊,0
饿殍遍野,0
耳生,0
二把刀,0
二手,29
二五眼,0
发狂,0
发腻,0
发育不全,0
乏,102
乏味,0
翻手为云，覆手为雨,0
翻云覆雨,0
繁复,0
繁乱,0
繁难,0
繁冗,1
繁琐,12
繁芜,0
繁杂,3
繁重,1
繁缛,0
烦难,0
烦冗,0
烦琐,0
烦嚣,0
反,853
反常,2
反对称,0
反反复复,1
反复无常,0
反面,4
反叛,0
反社会,0
犯有罪行,0
饭桶,0
泛,90
泛泛,0
放诞,0
放荡,0
放荡不羁,0
放浪,0
放肆,0
放纵,2
菲,45
菲薄,0
非,707
非法,253
非分,1
非婚生,0
非礼,0
非人,10
非生产性,0
非正常,7
非正统,0
非正义,0
废,291
废弛,0
废旧,21
废物,99
沸沸扬扬,5
费,889
费工夫,0
费功夫,0
费劲,1
费力,5
费时,16
费事,7
纷,146
纷繁,0
纷乱,0
纷扰,1
纷杂,0
封闭,26
封闭式,6
封闭型,0
封建,1
锋芒毕露,0
风吹日晒,1
风刀霜剑,0
风风火火,0
风流,1
